LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	5N34
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	5N34
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	5T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5M34
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
MARCOS NO DESENVOLVIMENTO DA FISICA	30	6T23
PROJETO DE PESQUISA	30	5M45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	7T45
SEMINARIO DE INTRODUCAO AO CURSO (1200537)	30	7T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	7T45
